PC1,PC2,Filename,Title,Type,Series
0.038909746,-0.00376888,boxcarchildren_The Niagara Falls Mystery - Gertrude Chandler Warner.txt,boxcarchildren_The Niagara Falls Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.026510371,-0.000697934,boxcarchildren_The Pizza Mystery - Gertrude Chandler Warner.txt,boxcarchildren_The Pizza Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.029612171,0.001196824,boxcarchildren_The Shackleton Sabotage - Gertrude Chandler Warner.txt,boxcarchildren_The Shackleton Sabotage - Gertrude Chandler Warner,text,boxcarchildren
0.027125828,0.000715813,boxcarchildren_The Sleepy Hollow Mystery - Gertrude Chandler Warner.txt,boxcarchildren_The Sleepy Hollow Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.018450391,0.011884927,boxcarchildren_The Woodshed Mystery - Gertrude Warner.txt,boxcarchildren_The Woodshed Mystery - Gertrude Warner,text,boxcarchildren
0.022065263,0.014692831,boxcarchildren_The Yellow House Mystery - Gertrude Warner.txt,boxcarchildren_The Yellow House Mystery - Gertrude Warner,text,boxcarchildren
0.024086874,0.012091787,boxcarchildren_Tree House Mystery - Gertrude Warner.txt,boxcarchildren_Tree House Mystery - Gertrude Warner,text,boxcarchildren
0.012956868,0.019860441,boxcarchildren_Watch Runs Away - Gertrude Chandler Warner.txt,boxcarchildren_Watch Runs Away - Gertrude Chandler Warner,text,boxcarchildren
0.011957987,0.024110162,"boxcarchildren_Watch, the Superdog! - Gertrude Chandler Warner.txt","boxcarchildren_Watch, the Superdog! - Gertrude Chandler Warner",text,boxcarchildren
0.032419352,0.005605381,boxcarchildren_Windy City Mystery - Gertrude Chandler Warner.txt,boxcarchildren_Windy City Mystery - Gertrude Chandler Warner,text,boxcarchildren
-0.013396639,0.017687166,bsc_000c_the_summer_before.txt,bsc_000c_the_summer_before,text,bsc-main
-0.016356682,0.016549396,bsc_001c_kristys_great_idea.txt,bsc_001c_kristys_great_idea,text,bsc-main
-0.002831139,0.008585235,bsc_002c_claudia_and_the_phantom_phone_calls.txt,bsc_002c_claudia_and_the_phantom_phone_calls,text,bsc-main
-0.011465239,0.014030092,bsc_003c_the_truth_about_stacey.txt,bsc_003c_the_truth_about_stacey,text,bsc-main
-0.013212758,0.010823328,bsc_004c_mary_anne_saves_the_day.txt,bsc_004c_mary_anne_saves_the_day,text,bsc-main
-0.008998928,0.011244635,bsc_005c_dawn_and_the_impossible_three.txt,bsc_005c_dawn_and_the_impossible_three,text,bsc-main
-0.003694097,0.012988108,bsc_006c_kristys_big_day.txt,bsc_006c_kristys_big_day,text,bsc-main
-0.017368134,0.008316664,bsc_007c_claudia_and_mean_jeanine.txt,bsc_007c_claudia_and_mean_jeanine,text,bsc-main
-0.002155014,0.013549217,bsc_008c_boy_crazy_stacey.txt,bsc_008c_boy_crazy_stacey,text,bsc-main
0.002076847,0.01011488,bsc_009c_the_ghost_at_dawns_house.txt,bsc_009c_the_ghost_at_dawns_house,text,bsc-main
-0.008283636,0.014246931,bsc_010c_logan_likes_mary_anne.txt,bsc_010c_logan_likes_mary_anne,text,bsc-main
-0.010282479,0.012714615,bsc_011c_kristy_and_the_snobs.txt,bsc_011c_kristy_and_the_snobs,text,bsc-main
-0.014490671,0.012640577,bsc_012c_claudia_and_the_new_girl.txt,bsc_012c_claudia_and_the_new_girl,text,bsc-main
-0.011884776,0.012574123,bsc_013c_goodbye_stacey_goodbye.txt,bsc_013c_goodbye_stacey_goodbye,text,bsc-main
-0.011103852,0.011816088,bsc_014c_hello_mallory.txt,bsc_014c_hello_mallory,text,bsc-main
-0.011281192,0.008065111,bsc_015c_little_miss_stoneybrook_and_dawn.txt,bsc_015c_little_miss_stoneybrook_and_dawn,text,bsc-main
-0.012535201,0.01290752,bsc_016c_jessis_secret_language.txt,bsc_016c_jessis_secret_language,text,bsc-main
-0.007033799,0.015161766,bsc_017c_mary_annes_bad_luck_mystery.txt,bsc_017c_mary_annes_bad_luck_mystery,text,bsc-main
-0.006976356,0.01465674,bsc_018c_staceys_mistake.txt,bsc_018c_staceys_mistake,text,bsc-main
-0.017702891,0.008100969,bsc_019c_claudia_and_the_bad_joke.txt,bsc_019c_claudia_and_the_bad_joke,text,bsc-main
-0.005669869,0.014943282,bsc_020c_kristy_and_the_walking_disaster.txt,bsc_020c_kristy_and_the_walking_disaster,text,bsc-main
-0.009316052,0.012608792,bsc_021c_mallory_and_the_trouble_with_twins.txt,bsc_021c_mallory_and_the_trouble_with_twins,text,bsc-main
-0.005056036,0.01138263,bsc_022c_jessi_ramsey_petsitter.txt,bsc_022c_jessi_ramsey_petsitter,text,bsc-main
-0.005234199,0.008374561,bsc_023c_dawn_on_the_coast.txt,bsc_023c_dawn_on_the_coast,text,bsc-main
-0.013460327,0.014474941,bsc_024c_kristy_and_the_mothers_day_surprise.txt,bsc_024c_kristy_and_the_mothers_day_surprise,text,bsc-main
-0.013058614,0.015460576,bsc_025c_mary_anne_and_the_search_for_tigger.txt,bsc_025c_mary_anne_and_the_search_for_tigger,text,bsc-main
-0.0194594,0.01002033,bsc_026c_claudia_and_the_sad_goodbye.txt,bsc_026c_claudia_and_the_sad_goodbye,text,bsc-main
-0.005506075,0.008908063,bsc_027c_jessi_and_the_superbrat.txt,bsc_027c_jessi_and_the_superbrat,text,bsc-main
-0.013608485,0.016044895,bsc_028c_welcome_back_stacey.txt,bsc_028c_welcome_back_stacey,text,bsc-main
-0.011247871,0.012720754,bsc_029c_mallory_and_the_mystery_diary.txt,bsc_029c_mallory_and_the_mystery_diary,text,bsc-main
-0.013265206,0.011701927,bsc_030c_mary_anne_and_the_great_romance.txt,bsc_030c_mary_anne_and_the_great_romance,text,bsc-main
-0.01745727,0.013468639,bsc_031c_dawns_wicked_stepsister.txt,bsc_031c_dawns_wicked_stepsister,text,bsc-main
-0.015405388,0.00689447,bsc_032c_kristy_and_the_secret_of_susan.txt,bsc_032c_kristy_and_the_secret_of_susan,text,bsc-main
-0.0154107,0.011225928,bsc_033c_claudia_and_the_great_search.txt,bsc_033c_claudia_and_the_great_search,text,bsc-main
-0.017434856,0.008562739,bsc_034c_mary_anne_and_too_many_boys.txt,bsc_034c_mary_anne_and_too_many_boys,text,bsc-main
-0.013697482,0.007047596,bsc_035c_stacey_and_the_mystery_of_stoneybrook.txt,bsc_035c_stacey_and_the_mystery_of_stoneybrook,text,bsc-main
-0.012748218,0.014436083,bsc_036c_jessis_babysitter.txt,bsc_036c_jessis_babysitter,text,bsc-main
-0.017182746,0.015593106,bsc_037c_dawn_and_the_older_boy.txt,bsc_037c_dawn_and_the_older_boy,text,bsc-main
-0.007227151,0.01539766,bsc_038c_kristys_mystery_admirer.txt,bsc_038c_kristys_mystery_admirer,text,bsc-main
-0.015986134,0.016982488,bsc_039c_poor_mallory.txt,bsc_039c_poor_mallory,text,bsc-main
-0.014163062,0.010063043,bsc_040c_claudia_and_the_middle_school_mystery.txt,bsc_040c_claudia_and_the_middle_school_mystery,text,bsc-main
-0.016981703,0.013881101,bsc_041c_mary_anne_vs_logan.txt,bsc_041c_mary_anne_vs_logan,text,bsc-main
-0.016236598,0.007568639,bsc_042c_jessi_and_the_dance_school_phantom.txt,bsc_042c_jessi_and_the_dance_school_phantom,text,bsc-main
-0.017007265,0.013359199,bsc_043c_staceys_emergency.txt,bsc_043c_staceys_emergency,text,bsc-main
-0.006560084,0.012059819,bsc_044c_dawn_and_the_big_sleepover.txt,bsc_044c_dawn_and_the_big_sleepover,text,bsc-main
-0.014538527,0.008141181,bsc_045c_kristy_and_the_baby_parade.txt,bsc_045c_kristy_and_the_baby_parade,text,bsc-main
-0.01367853,0.011943206,bsc_046c_mary_anne_misses_logan.txt,bsc_046c_mary_anne_misses_logan,text,bsc-main
-0.008946961,0.008571329,bsc_047c_mallory_on_strike.txt,bsc_047c_mallory_on_strike,text,bsc-main
-0.01342464,0.008782871,bsc_048c_jessis_wish.txt,bsc_048c_jessis_wish,text,bsc-main
-0.012724052,0.006942885,bsc_049c_claudia_and_the_genius_of_elm_street.txt,bsc_049c_claudia_and_the_genius_of_elm_street,text,bsc-main
-0.01274294,0.011929445,bsc_050c_dawns_big_date.txt,bsc_050c_dawns_big_date,text,bsc-main
-0.012141627,0.011015699,bsc_051c_staceys_ex_best_friend.txt,bsc_051c_staceys_ex_best_friend,text,bsc-main
-0.013958576,0.013570977,bsc_052c_mary_anne_plus_too_many_babies.txt,bsc_052c_mary_anne_plus_too_many_babies,text,bsc-main
-0.012086373,0.014335792,bsc_053c_kristy_for_president.txt,bsc_053c_kristy_for_president,text,bsc-main
-0.007526684,0.00584706,bsc_054c_mallory_and_the_dream_horse.txt,bsc_054c_mallory_and_the_dream_horse,text,bsc-main
-0.009736365,0.012645141,bsc_055c_jessis_gold_medal.txt,bsc_055c_jessis_gold_medal,text,bsc-main
-0.012290066,0.012552087,bsc_056c_keep_out_claudia.txt,bsc_056c_keep_out_claudia,text,bsc-main
-0.001512909,0.009504774,bsc_057c_dawn_saves_the_planet.txt,bsc_057c_dawn_saves_the_planet,text,bsc-main
-0.011616439,0.011890538,bsc_058c_staceys_choice.txt,bsc_058c_staceys_choice,text,bsc-main
-0.004015427,0.007467506,bsc_059c_mallory_hates_boys_and_gym.txt,bsc_059c_mallory_hates_boys_and_gym,text,bsc-main
-0.010402482,0.012882872,bsc_060c_mary_annes_makeover.txt,bsc_060c_mary_annes_makeover,text,bsc-main
-0.016296693,0.005339896,bsc_061c_jessi_and_the_awful_secret.txt,bsc_061c_jessi_and_the_awful_secret,text,bsc-main
-0.010105327,0.006506135,bsc_062c_kristy_and_the_worst_kid_ever.txt,bsc_062c_kristy_and_the_worst_kid_ever,text,bsc-main
-0.010752427,0.015671139,bsc_063c_claudias_freind_friend.txt,bsc_063c_claudias_freind_friend,text,bsc-main
-0.004256316,0.01321193,bsc_064c_dawns_family_feud.txt,bsc_064c_dawns_family_feud,text,bsc-main
-0.011351859,0.010294036,bsc_065c_staceys_big_crush.txt,bsc_065c_staceys_big_crush,text,bsc-main
-0.007288587,0.012833859,bsc_066c_maid_mary_anne.txt,bsc_066c_maid_mary_anne,text,bsc-main
-0.00995097,0.014589151,bsc_067c_dawns_big_move.txt,bsc_067c_dawns_big_move,text,bsc-main
-0.017098082,0.003300297,bsc_068c_jessi_and_the_bad_babysitter.txt,bsc_068c_jessi_and_the_bad_babysitter,text,bsc-main
-0.006988813,0.013105278,bsc_069c_get_well_soon_mallory.txt,bsc_069c_get_well_soon_mallory,text,bsc-main
-0.009996746,0.009957934,bsc_070c_stacey_and_the_cheerleaders.txt,bsc_070c_stacey_and_the_cheerleaders,text,bsc-main
-0.013524334,0.012628838,bsc_071c_claudia_and_the_perfect_boy.txt,bsc_071c_claudia_and_the_perfect_boy,text,bsc-main
-0.012145022,0.010637802,bsc_072c_dawn_and_the_we_heart_kids_club.txt,bsc_072c_dawn_and_the_we_heart_kids_club,text,bsc-main
-0.010927671,0.003293155,bsc_073c_mary_anne_and_miss_priss.txt,bsc_073c_mary_anne_and_miss_priss,text,bsc-main
-0.007998806,0.014761495,bsc_074c_kristy_and_the_copycat.txt,bsc_074c_kristy_and_the_copycat,text,bsc-main
-0.004970353,0.010381201,bsc_075c_jessis_horrible_prank.txt,bsc_075c_jessis_horrible_prank,text,bsc-main
-0.008393563,0.008770109,bsc_076c_staceys_lie.txt,bsc_076c_staceys_lie,text,bsc-main
-0.010980038,0.011518161,bsc_077c_dawn_and_whitney_friends_forever.txt,bsc_077c_dawn_and_whitney_friends_forever,text,bsc-main
-0.017348327,0.011371804,bsc_078c_claudia_and_crazy_peaches.txt,bsc_078c_claudia_and_crazy_peaches,text,bsc-main
-0.010226719,0.012476401,bsc_079c_mary_anne_breaks_the_rules.txt,bsc_079c_mary_anne_breaks_the_rules,text,bsc-main
-0.009962398,0.006569752,bsc_080c_mallory_pike_no_1_fan.txt,bsc_080c_mallory_pike_no_1_fan,text,bsc-main
-0.006300081,0.008126501,bsc_081c_kristy_and_mr_mom.txt,bsc_081c_kristy_and_mr_mom,text,bsc-main
-0.014707578,0.01076563,bsc_082c_jessi_and_the_troublemaker.txt,bsc_082c_jessi_and_the_troublemaker,text,bsc-main
-0.010373333,0.011760496,bsc_083c_stacey_vs_the_bsc.txt,bsc_083c_stacey_vs_the_bsc,text,bsc-main
-0.007476749,0.009126234,bsc_084c_dawn_and_the_school_spirit_war.txt,bsc_084c_dawn_and_the_school_spirit_war,text,bsc-main
-0.006221565,0.012616282,bsc_085c_claudia_kishi_live_from_wsto.txt,bsc_085c_claudia_kishi_live_from_wsto,text,bsc-main
-0.007271582,0.012617886,bsc_086c_mary_anne_and_camp_bsc.txt,bsc_086c_mary_anne_and_camp_bsc,text,bsc-main
-0.01139303,0.010184931,bsc_087c_stacey_and_the_bad_girls.txt,bsc_087c_stacey_and_the_bad_girls,text,bsc-main
-0.011785588,0.008932803,bsc_088c_farewell_dawn.txt,bsc_088c_farewell_dawn,text,bsc-main
-0.003504236,0.006960263,bsc_089c_kristy_and_the_dirty_diapers.txt,bsc_089c_kristy_and_the_dirty_diapers,text,bsc-main
-0.003977097,0.008068741,bsc_090c_welcome_to_the_bsc_abby.txt,bsc_090c_welcome_to_the_bsc_abby,text,bsc-main
-0.001488514,0.009952426,bsc_091c_claudia_and_the_first_thanksgiving.txt,bsc_091c_claudia_and_the_first_thanksgiving,text,bsc-main
-0.001267711,0.012800762,bsc_092c_mallorys_christmas_wish.txt,bsc_092c_mallorys_christmas_wish,text,bsc-main
-0.009347108,0.009462764,bsc_093c_mary_anne_and_the_memory_garden.txt,bsc_093c_mary_anne_and_the_memory_garden,text,bsc-main
-0.011139518,0.007632578,bsc_094c_stacey_mcgill_super_sitter.txt,bsc_094c_stacey_mcgill_super_sitter,text,bsc-main
-0.005042501,0.011684649,bsc_095c_kristy_plus_bart_equals_questionmark.txt,bsc_095c_kristy_plus_bart_equals_questionmark,text,bsc-main
-0.008422427,0.009837574,bsc_096c_abbys_lucky_thirteen.txt,bsc_096c_abbys_lucky_thirteen,text,bsc-main
-0.002949823,0.008355604,bsc_097c_claudia_and_the_worlds_cutest_baby.txt,bsc_097c_claudia_and_the_worlds_cutest_baby,text,bsc-main
-0.012258842,0.013503047,bsc_098c_dawn_and_too_many_sitters.txt,bsc_098c_dawn_and_too_many_sitters,text,bsc-main
-0.008849283,0.010552228,bsc_099c_staceys_broken_heart.txt,bsc_099c_staceys_broken_heart,text,bsc-main
-0.008566162,0.011183165,bsc_100c_kristys_worst_idea.txt,bsc_100c_kristys_worst_idea,text,bsc-main
-0.01426718,0.014718942,bsc_101c_claudia_kishi_middle_school_dropout.txt,bsc_101c_claudia_kishi_middle_school_dropout,text,bsc-main
-0.009415223,0.008425474,bsc_102c_mary_anne_and_the_little_princess.txt,bsc_102c_mary_anne_and_the_little_princess,text,bsc-main
-0.001516266,0.0067144,bsc_103c_happy_holidays_jessi.txt,bsc_103c_happy_holidays_jessi,text,bsc-main
-0.016382807,0.006187335,bsc_104c_abbys_twin.txt,bsc_104c_abbys_twin,text,bsc-main
-0.005137568,0.011448855,bsc_105c_stacey_the_math_whiz.txt,bsc_105c_stacey_the_math_whiz,text,bsc-main
-0.006706171,0.012598576,bsc_106c_claudia_queen_of_the_seventh_grade.txt,bsc_106c_claudia_queen_of_the_seventh_grade,text,bsc-main
-0.004619577,0.009313242,bsc_107c_mind_your_own_business_kristy.txt,bsc_107c_mind_your_own_business_kristy,text,bsc-main
-0.004320621,0.009981574,bsc_108c_dont_give_up_mallory.txt,bsc_108c_dont_give_up_mallory,text,bsc-main
-0.003942152,0.01145554,bsc_109c_mary_anne_to_the_rescue.txt,bsc_109c_mary_anne_to_the_rescue,text,bsc-main
-0.006135393,0.007767425,bsc_110c_abby_and_the_bad_sport.txt,bsc_110c_abby_and_the_bad_sport,text,bsc-main
-0.013062505,-0.001122461,bsc_111c_staceys_secret_friend.txt,bsc_111c_staceys_secret_friend,text,bsc-main
-0.015516541,0.008636357,bsc_112c_kristy_and_the_sister_war.txt,bsc_112c_kristy_and_the_sister_war,text,bsc-main
-0.010455173,0.01589455,bsc_113c_claudia_makes_up_her_mind.txt,bsc_113c_claudia_makes_up_her_mind,text,bsc-main
-0.012997917,0.003941638,bsc_114c_the_secret_life_of_mary_anne_spier.txt,bsc_114c_the_secret_life_of_mary_anne_spier,text,bsc-main
-0.009449839,0.012626841,bsc_115c_jessis_big_break.txt,bsc_115c_jessis_big_break,text,bsc-main
-0.008531686,0.008093042,bsc_116c_abby_and_the_best_kid_ever.txt,bsc_116c_abby_and_the_best_kid_ever,text,bsc-main
-0.016221014,0.0107905,bsc_117c_claudia_and_the_terrible_truth.txt,bsc_117c_claudia_and_the_terrible_truth,text,bsc-main
-0.01677498,0.006134743,bsc_118c_kristy_thomas_dog_trainer.txt,bsc_118c_kristy_thomas_dog_trainer,text,bsc-main
-0.017442004,0.012837613,bsc_119c_staceys_ex_boyfriend.txt,bsc_119c_staceys_ex_boyfriend,text,bsc-main
-0.015877658,0.011604411,bsc_120c_mary_anne_and_the_playground_fight.txt,bsc_120c_mary_anne_and_the_playground_fight,text,bsc-main
-0.010814283,0.001634217,bsc_121c_abby_in_wonderland.txt,bsc_121c_abby_in_wonderland,text,bsc-main
-0.018283987,0.008035736,bsc_122c_kristy_in_charge.txt,bsc_122c_kristy_in_charge,text,bsc-main
-0.004943781,0.00930086,bsc_123c_claudias_big_party.txt,bsc_123c_claudias_big_party,text,bsc-main
-0.021723045,0.005691373,bsc_124c_stacey_mcgill_matchmaker.txt,bsc_124c_stacey_mcgill_matchmaker,text,bsc-main
-0.021259265,0.003361731,bsc_125c_mary_anne_in_the_middle.txt,bsc_125c_mary_anne_in_the_middle,text,bsc-main
-0.01833729,0.010777656,bsc_126c_the_all_new_mallory_pike.txt,bsc_126c_the_all_new_mallory_pike,text,bsc-main
-0.016009901,0.010260096,bsc_127c_abbys_un_valentine.txt,bsc_127c_abbys_un_valentine,text,bsc-main
-0.016271524,0.006353712,bsc_128c_claudia_and_the_little_liar.txt,bsc_128c_claudia_and_the_little_liar,text,bsc-main
-0.01156487,0.013753569,bsc_129c_kristy_at_bat.txt,bsc_129c_kristy_at_bat,text,bsc-main
-0.018017538,0.009747301,bsc_130c_staceys_movie.txt,bsc_130c_staceys_movie,text,bsc-main
-0.007248922,0.009114172,bsc_131c_the_fire_at_mary_annes_house.txt,bsc_131c_the_fire_at_mary_annes_house,text,bsc-main
-0.014310249,0.011384409,bsc_cd01c_dawn1.txt,bsc_cd01c_dawn1,text,bsc-cd
-0.008932125,0.013933702,bsc_cd02c_sunny1.txt,bsc_cd02c_sunny1,text,bsc-cd
-0.007528909,0.011552699,bsc_cd03c_maggie1.txt,bsc_cd03c_maggie1,text,bsc-cd
-0.012916575,0.01483562,bsc_cd04c_amalia1.txt,bsc_cd04c_amalia1,text,bsc-cd
-0.013343265,0.021542488,bsc_cd05c_ducky1.txt,bsc_cd05c_ducky1,text,bsc-cd
-0.015557498,0.009414801,bsc_cd06c_sunny2.txt,bsc_cd06c_sunny2,text,bsc-cd
-0.019496387,0.004112702,bsc_cd07c_dawn2.txt,bsc_cd07c_dawn2,text,bsc-cd
-0.015740463,0.012661884,bsc_cd08c_maggie2.txt,bsc_cd08c_maggie2,text,bsc-cd
-0.01576188,0.005934822,bsc_cd09c_amalia2.txt,bsc_cd09c_amalia2,text,bsc-cd
-0.010771516,0.01746812,bsc_cd10c_ducky2.txt,bsc_cd10c_ducky2,text,bsc-cd
-0.018224312,0.011516843,bsc_cd11c_dawn3.txt,bsc_cd11c_dawn3,text,bsc-cd
-0.021063133,0.015444711,bsc_cd12c_sunny3.txt,bsc_cd12c_sunny3,text,bsc-cd
-0.011192549,0.013671211,bsc_cd13c_maggie3.txt,bsc_cd13c_maggie3,text,bsc-cd
-0.018633281,0.010006768,bsc_cd14c_amalia3.txt,bsc_cd14c_amalia3,text,bsc-cd
-0.014652937,0.010852676,bsc_cd15c_ducky3.txt,bsc_cd15c_ducky3,text,bsc-cd
-0.006820429,0.015102724,bsc_ff01c_kristys_big_news.txt,bsc_ff01c_kristys_big_news,text,bsc-ff
-0.02538988,0.012422656,bsc_ff02c_stacey_vs_claudia.txt,bsc_ff02c_stacey_vs_claudia,text,bsc-ff
-0.014946888,0.016494756,bsc_ff03c_mary_annes_big_breakup.txt,bsc_ff03c_mary_annes_big_breakup,text,bsc-ff
-0.018315791,0.013354266,bsc_ff04c_claudias_friendship_feud.txt,bsc_ff04c_claudias_friendship_feud,text,bsc-ff
-0.010253999,0.014519925,bsc_ff05c_kristy_power.txt,bsc_ff05c_kristy_power,text,bsc-ff
-0.009722051,0.014604396,bsc_ff06c_stacey_and_the_boyfriend_trap.txt,bsc_ff06c_stacey_and_the_boyfriend_trap,text,bsc-ff
-0.016120029,0.014866902,bsc_ff07c_claudia_gets_her_guy.txt,bsc_ff07c_claudia_gets_her_guy,text,bsc-ff
-0.008993363,0.013404705,bsc_ff08c_mary_annes_revenge.txt,bsc_ff08c_mary_annes_revenge,text,bsc-ff
-0.008307548,0.013543209,bsc_ff09c_kristy_and_the_kidnapper.txt,bsc_ff09c_kristy_and_the_kidnapper,text,bsc-ff
-0.02179502,0.004205551,bsc_ff10c_staceys_problem.txt,bsc_ff10c_staceys_problem,text,bsc-ff
-0.016583438,0.011906799,bsc_ff11c_welcome_home_mary_anne.txt,bsc_ff11c_welcome_home_mary_anne,text,bsc-ff
-0.005034288,0.009224391,bsc_ff12c_claudia_and_the_disaster_date.txt,bsc_ff12c_claudia_and_the_disaster_date,text,bsc-ff
-0.017120126,0.019845835,bsc_ffs1c_everything_changes.txt,bsc_ffs1c_everything_changes,text,bsc-ff
-0.010348581,0.018454057,bsc_ffs2c_graduation_day.txt,bsc_ffs2c_graduation_day,text,bsc-ff
-0.016534143,0.007249294,bsc_m01c_stacey_and_the_mystery_ring.txt,bsc_m01c_stacey_and_the_mystery_ring,text,bsc-mystery
-0.012155794,0.008966284,bsc_m02c_beware_dawn.txt,bsc_m02c_beware_dawn,text,bsc-mystery
-0.009085235,0.010615617,bsc_m03c_mallory_and_the_ghost_cat.txt,bsc_m03c_mallory_and_the_ghost_cat,text,bsc-mystery
-0.01423605,0.015071944,bsc_m04c_kristy_and_the_missing_child.txt,bsc_m04c_kristy_and_the_missing_child,text,bsc-mystery
-0.01528863,0.012559109,bsc_m05c_mary_anne_and_the_secret_in_the_attic.txt,bsc_m05c_mary_anne_and_the_secret_in_the_attic,text,bsc-mystery
-0.020652193,0.012571045,bsc_m06c_the_mystery_at_claudias_house.txt,bsc_m06c_the_mystery_at_claudias_house,text,bsc-mystery
-0.008478157,0.011724528,bsc_m07c_dawn_and_the_disappearing_dogs.txt,bsc_m07c_dawn_and_the_disappearing_dogs,text,bsc-mystery
-0.010022887,0.01409247,bsc_m08c_jessi_and_the_jewel_thieves.txt,bsc_m08c_jessi_and_the_jewel_thieves,text,bsc-mystery
-0.003908009,0.009865712,bsc_m09c_kristy_and_the_haunted_mansion.txt,bsc_m09c_kristy_and_the_haunted_mansion,text,bsc-mystery
-0.012303805,0.01230881,bsc_m10c_stacey_and_the_mystery_money.txt,bsc_m10c_stacey_and_the_mystery_money,text,bsc-mystery
-0.004573514,0.008487242,bsc_m11c_claudia_and_the_mystery_at_the_museum.txt,bsc_m11c_claudia_and_the_mystery_at_the_museum,text,bsc-mystery
-0.002660553,0.008101746,bsc_m12c_dawn_and_the_surfer_ghost.txt,bsc_m12c_dawn_and_the_surfer_ghost,text,bsc-mystery
-0.005069374,0.00879696,bsc_m13c_mary_anne_and_the_library_mystery.txt,bsc_m13c_mary_anne_and_the_library_mystery,text,bsc-mystery
-0.004601437,0.009066784,bsc_m14c_stacey_and_the_mystery_at_the_mall.txt,bsc_m14c_stacey_and_the_mystery_at_the_mall,text,bsc-mystery
-0.011102125,0.011093343,bsc_m15c_kristy_and_the_vampires.txt,bsc_m15c_kristy_and_the_vampires,text,bsc-mystery
-0.001678237,0.009905457,bsc_m16c_claudia_and_the_clue_in_the_photograph.txt,bsc_m16c_claudia_and_the_clue_in_the_photograph,text,bsc-mystery
-0.004006437,0.008627523,bsc_m17c_dawn_and_the_halloween_mystery.txt,bsc_m17c_dawn_and_the_halloween_mystery,text,bsc-mystery
-0.002951544,0.009360585,bsc_m18c_stacey_and_the_mystery_at_the_empty_house.txt,bsc_m18c_stacey_and_the_mystery_at_the_empty_house,text,bsc-mystery
-0.009674415,0.008529398,bsc_m19c_kristy_and_the_missing_fortune.txt,bsc_m19c_kristy_and_the_missing_fortune,text,bsc-mystery
0.002949374,0.005987757,bsc_m20c_mary_anne_and_the_zoo_mystery.txt,bsc_m20c_mary_anne_and_the_zoo_mystery,text,bsc-mystery
-0.011744083,0.011597442,bsc_m21c_claudia_and_the_recipe_for_danger.txt,bsc_m21c_claudia_and_the_recipe_for_danger,text,bsc-mystery
-0.007874547,0.008495186,bsc_m22c_stacey_and_the_haunted_masquerade.txt,bsc_m22c_stacey_and_the_haunted_masquerade,text,bsc-mystery
-0.006314179,0.010998445,bsc_m23c_abby_and_the_secret_society.txt,bsc_m23c_abby_and_the_secret_society,text,bsc-mystery
-0.007355749,0.010206723,bsc_m24c_mary_anne_and_the_silent_witness.txt,bsc_m24c_mary_anne_and_the_silent_witness,text,bsc-mystery
0.00445959,0.0088655,bsc_m25c_kristy_and_the_middle_school_vandal.txt,bsc_m25c_kristy_and_the_middle_school_vandal,text,bsc-mystery
-0.009704986,0.008995512,bsc_m26c_dawn_schafer_undercover_babysitter.txt,bsc_m26c_dawn_schafer_undercover_babysitter,text,bsc-mystery
0.002162841,0.007523272,bsc_m27c_claudia_and_the_lighthouse_ghost.txt,bsc_m27c_claudia_and_the_lighthouse_ghost,text,bsc-mystery
-0.018189387,0.008265296,bsc_m28c_abby_and_the_mystery_baby.txt,bsc_m28c_abby_and_the_mystery_baby,text,bsc-mystery
-0.016821822,0.006425589,bsc_m29c_stacey_and_the_fashion_victim.txt,bsc_m29c_stacey_and_the_fashion_victim,text,bsc-mystery
-0.000287976,0.007632994,bsc_m30c_kristy_and_the_mystery_train.txt,bsc_m30c_kristy_and_the_mystery_train,text,bsc-mystery
-0.00266157,0.00919312,bsc_m31c_mary_anne_and_the_music_box_secret.txt,bsc_m31c_mary_anne_and_the_music_box_secret,text,bsc-mystery
-0.000177396,0.004127204,bsc_m32c_claudia_and_the_mystery_in_the_painting.txt,bsc_m32c_claudia_and_the_mystery_in_the_painting,text,bsc-mystery
-0.012696403,0.012584937,bsc_m33c_stacey_and_the_stolen_hearts.txt,bsc_m33c_stacey_and_the_stolen_hearts,text,bsc-mystery
0.008201814,0.007467317,bsc_m34c_mary_anne_and_the_haunted_bookstore.txt,bsc_m34c_mary_anne_and_the_haunted_bookstore,text,bsc-mystery
-0.008879476,0.009493813,bsc_m35c_abby_and_the_notorius_neighbor.txt,bsc_m35c_abby_and_the_notorius_neighbor,text,bsc-mystery
-0.008091848,0.012151511,bsc_m36c_kristy_and_the_cat_burglar.txt,bsc_m36c_kristy_and_the_cat_burglar,text,bsc-mystery
-0.006197322,0.009863562,bsc_pc1c_staceys_book.txt,bsc_pc1c_staceys_book,text,bsc-other
-0.007064114,0.01410934,bsc_pc2c_claudias_book.txt,bsc_pc2c_claudias_book,text,bsc-other
-0.001464873,0.008359906,bsc_pc3c_dawns_book.txt,bsc_pc3c_dawns_book,text,bsc-other
-0.008529255,0.010249042,bsc_pc4c_mary_annes_book.txt,bsc_pc4c_mary_annes_book,text,bsc-other
-0.006195395,0.012628061,bsc_pc5c_kristys_book.txt,bsc_pc5c_kristys_book,text,bsc-other
-0.01293545,0.013742441,bsc_pc6c_abbys_book.txt,bsc_pc6c_abbys_book,text,bsc-other
